Date,Close,Volume,Day of week,Month,Price-Delta%-1,Price-Delta%-3,Price-Delta%-7,Price-Delta%-30,Volume-Delta-1,Volume-Delta-3,Volume-Delta-7,RSI-14,RSI-Delta-1,RSI-Delta-3,RSI-Delta-7,SMA-15,SMA-50,SMA-Diff,SMA-Diff-Delta-1,SMA-Diff-Delta-3,SMA-Diff-Delta-7,SMA-10,EMA-10,EMA-Diff,EMA-Diff-Delta-1,EMA-Diff-Delta-3,EMA-Diff-Delta-7,MACD,MACD-signal,MACD-Diff,MACD-Diff-Delta-1,MACD-Diff-Delta-3,MACD-Diff-Delta-7,Stochastic-K,Stochastic-D,Stochastic-Diff,Stochastic-K-Delta-1,Stochastic-K-Delta-3,Stochastic-K-Delta-7,Stochastic-D-Delta-1,Stochastic-D-Delta-3,Stochastic-D-Delta-7,Stochastic-Diff-Delta-1,Stochastic-Diff-Delta-3,Stochastic-Diff-Delta-7,Aroon-Positive,Aroon-Negative,ADX,ADX-Delta-1,ADX-Delta-3,ADX-Delta-7,CCI-20,CCI-20-Delta-1,CCI-20-Delta-3,CCI-20-Delta-7,MOM,MOM-Delta-1,MOM-Delta-3,MOM-Delta-7
2015-02-12,292.5,32900,THURSDAY,FEBRUARY,0.171232876712,2.45183887916,5.02692998205,15.8415841584,20.5128205128,40.0,29.5275590551,69.2626018097,0.310667419201,2.78065335905,3.90640468306,277.9,263.6,14.3,0.983333333333,1.30666666667,1.4,284.7,282.556693893,2.14330610747,-0.345156874254,-0.507868248758,1.3037301614,7.96759158337,6.73327116878,1.23432041459,1.46236975941,4.58199311598,1.90661784977,90.243902439,91.8096958747,-1.56579343571,0.120445648901,5.7368601855,14.8340663735,1.9122867285,-0.994121565424,25.1430292081,-1.7918410796,6.73098175093,-10.3089628346,7.14285714286,100.0,37.9107908106,1.48695112799,4.57072926944,8.75325811298,129.647591335,-13.6287766951,-9.34379857863,13.7529501,24.5,0.5,2.0,24.0
2015-02-13,293.5,19300,FRIDAY,FEBRUARY,0.34188034188,-0.170068027211,4.63458110517,13.7596899225,-41.3373860182,-52.2277227723,-54.3735224586,69.9110610955,0.648459285871,-1.73035166486,3.06720257498,280.066666667,264.52,15.5466666667,1.24666666667,2.41666666667,2.48666666667,286.75,284.862053616,1.88794638439,-0.255359723085,-0.675929497746,-0.0810352911597,8.89747599745,6.40612322896,2.49135276849,1.2570323539,4.20331522469,4.58846464349,91.8918918919,90.753083707,1.13880818488,1.64798945287,-3.16983650317,9.92467877714,-1.05661216772,-1.49753937303,15.8896957289,2.70460162059,-1.67229713014,-5.96501695173,0.0,92.8571428571,39.2915311437,1.38074033314,4.35247352923,9.40081149319,113.21786691,-16.4297244255,-51.5727679394,-18.4246451675,20.5,-4.0,-12.0,16.0
2015-02-16,292.0,10100,MONDAY,FEBRUARY,-0.511073253833,0.0,2.45614035088,15.4150197628,-47.6683937824,-63.0036630037,-77.4049217002,67.6070552701,-2.3040058255,-1.34487912043,-2.361591793,282.0,265.5,16.5,0.953333333333,3.18333333333,3.40333333333,288.35,286.826258065,1.5237419351,-0.364204449284,-0.964721046622,-0.905084567959,10.0459226947,6.33370105224,3.71222164242,1.22086887393,3.94027098724,7.34279371912,87.1428571429,89.7595504913,-2.6166933484,-4.74903474903,-2.98059964727,-9.57845433255,-0.993533215755,-0.137858654978,5.06009693935,-3.75550153328,-2.84274099229,-14.6385512719,0.0,85.7142857143,40.2841255337,0.992594389946,3.86028585108,9.4411043571,92.7361469997,-20.48171991,-50.5402210307,-56.0478301104,16.0,-4.5,-8.0,-5.5
2015-02-17,288.5,15300,TUESDAY,FEBRUARY,-1.19863013699,-1.36752136752,-0.51724137931,13.3595284872,51.4851485149,-53.4954407295,-48.6577181208,62.4364943627,-5.17056090731,-6.82610744693,-10.5756139833,283.8,266.43,17.37,0.87,3.07,4.28,289.35,288.38146726,0.968532740441,-0.555209194664,-1.17477336703,-1.74517913081,10.724714735,6.50235708478,4.22235765021,0.510136007794,2.98803723563,8.75569308757,74.6031746032,84.545974546,-9.9427999428,-12.5396825397,-15.6407278358,-22.5799239884,-5.21357594528,-7.26372132876,-7.41123318126,-7.3261065944,-8.37700650709,-15.1686908071,0.0,78.5714285714,41.4228191321,1.13869359843,3.51202832151,9.285036285,77.1791932755,-15.5569537242,-52.4683980598,-92.4410598891,10.0,-6.0,-14.5,-19.0
2015-02-18,295.5,122200,WEDNESDAY,FEBRUARY,2.42634315425,0.681431005111,3.50262697023,18.9134808853,698.692810458,533.160621762,420.0,67.7490430471,5.31254868432,-2.16201804848,1.26709459644,285.633333333,267.42,18.2133333333,0.843333333333,2.66666666667,5.22,290.85,290.172762603,0.677237396619,-0.291295343822,-1.21070898777,-1.97393695961,11.6579352009,7.07114894644,4.58678625444,0.364428604223,2.09543348594,7.93445895583,96.3636363636,86.0365560366,10.3270803271,21.7604617605,4.47174447174,11.8565941101,1.49058149058,-4.71652767046,-6.7672614036,20.2698802699,9.1882721422,18.6238555137,0.0,100.0,42.5232800113,1.10046087915,3.23174886752,9.1832184701,84.7009271387,7.52173386324,-28.516939771,-54.2904627752,15.0,5.0,-5.5,-7.5
2015-02-19,293.0,52900,THURSDAY,FEBRUARY,-0.846023688663,0.342465753425,-0.340136054422,13.786407767,-56.7103109656,423.762376238,30.9405940594,64.25391529,-3.49512775709,-3.35313998007,-7.38749747043,287.3,268.19,19.11,0.896666666667,2.61,5.98,291.65,291.242032928,0.407967072029,-0.26927032459,-1.11577486308,-2.1559088101,12.1814730154,7.99644896594,4.18502404947,-0.401762204965,0.472802407051,5.89698650567,86.7924528302,85.919754599,0.872698231189,-9.57118353345,-0.350404312668,-8.26927556487,-0.116801437556,-3.83979589226,-6.33086848104,-9.45438209589,3.48939157959,-1.93840708383,0.0,92.8571428571,43.5451365419,1.02185653064,3.26101100821,8.60607892739,79.1905425636,-5.51038457509,-13.5456044361,-85.6000922855,8.0,-7.0,-8.0,-24.5
2015-02-20,293.0,32300,FRIDAY,FEBRUARY,0.0,1.55979202773,0.342465753425,13.1274131274,-38.9413988658,111.111111111,18.315018315,64.25391529,1.42108547152e-14,1.81742092723,-4.6980191005,288.633333333,268.96,19.6733333333,0.563333333333,2.30333333333,6.35666666667,291.95,291.561010011,0.388989988755,-0.0189770832736,-0.579542751686,-2.09947299297,12.8403077788,8.94508380585,3.89522397293,-0.28980007654,-0.327133677283,4.12327331776,84.4444444444,89.2001778794,-4.75573343498,-2.34800838574,9.84126984127,-5.67901234568,3.28042328042,4.65420333345,-0.697231266812,-5.62843166617,5.18706650782,-4.98178107887,0.0,100.0,43.9813108963,0.436174354376,2.55849176416,7.55747121367,72.6425438596,-6.54799870398,-4.53664941583,-70.6338241707,3.0,-5.0,-7.0,-21.0
2015-02-23,299.5,43400,MONDAY,FEBRUARY,2.21843003413,1.35363790186,2.39316239316,14.5315487572,34.3653250774,-64.4844517185,31.914893617,69.0660519891,4.81213669912,1.31700894204,-0.196549820578,290.2,269.81,20.39,0.716666666667,2.17666666667,6.09,293.35,293.080695404,0.269304595517,-0.119685393238,-0.407932801102,-1.87400151196,13.3789567938,9.83734732543,3.54160946842,-0.353614504513,-1.04517678602,2.30728905383,84.9056603774,85.3808525507,-0.475192173305,0.461215932914,-11.4579759863,-5.33824206167,-3.81932532876,-0.655703485892,-6.42884332407,4.28054126167,-10.8022725004,1.09060126241,0.0,100.0,45.0588387633,1.07752786702,2.53555875204,7.1480479527,100.844333452,28.2017895926,16.1434063135,-28.803257883,14.0,11.0,-1.0,-10.5
2015-02-24,303.0,15500,TUESDAY,FEBRUARY,1.16861435726,3.41296928328,3.23679727428,13.2710280374,-64.2857142857,-70.6994328922,-19.689119171,71.3060095792,2.23995759014,7.05209428926,1.39494848369,291.833333333,270.72,21.1133333333,0.723333333333,2.00333333333,5.56666666667,294.25,293.491703175,0.758296824777,0.48899222926,0.350329752748,-1.12964955961,13.3802151132,10.6429687461,2.73724636706,-0.804363101354,-1.44777768241,0.245893598572,92.0,87.1167016073,4.88329839273,7.09433962264,5.20754716981,0.108108108108,1.7358490566,1.19694700827,-3.63638209975,5.35849056604,4.01060016154,3.74449020785,0.0,100.0,46.1803538611,1.12151509785,2.63521731925,6.88882271741,116.464290377,15.6199569251,37.2737478137,3.24642346758,9.0,-5.0,1.0,-11.5
2015-02-25,306.0,15100,WEDNESDAY,FEBRUARY,0.990099009901,4.43686006826,4.79452054795,15.2542372881,-2.58064516129,-53.2507739938,49.504950495,73.1037775015,1.79776792231,8.84986221157,5.4967222315,293.533333333,271.73,21.8033333333,0.69,2.13,5.30333333333,295.65,294.474407884,1.1755921157,0.417295290927,0.786602126948,-0.348149819401,14.3681530041,11.4088718523,2.95928115186,0.222034784791,-0.935942821076,-0.752940490565,100.0,92.3018867925,7.69811320755,8.0,15.5555555556,12.8571428571,5.18518518519,3.10170891303,2.5423363012,2.81481481481,12.4538466425,10.3148065559,0.0,100.0,47.3026056472,1.12225178607,3.32129475094,7.01848011353,136.021046644,19.5567562666,63.3785027843,43.2848996442,14.0,5.0,11.0,-2.0
2015-02-26,301.5,20200,THURSDAY,FEBRUARY,-1.47058823529,0.667779632721,4.50606585789,11.46025878,33.7748344371,-53.4562211982,32.0261437908,66.3850235908,-6.71875391073,-2.68102839828,3.94852922807,294.633333333,272.6,22.0333333333,0.23,1.64333333333,4.66333333333,296.55,295.225482051,1.32451794913,0.148925833425,1.05521335361,0.355985208688,14.0261802628,12.0715333319,1.95464693097,-1.00463422089,-1.58696253745,-2.26771071925,78.5714285714,90.1904761905,-11.619047619,-21.4285714286,-6.33423180593,3.96825396825,-2.11141060198,4.80962363981,5.6445016445,-19.3171608266,-11.1438554457,-1.67624767625,0.0,100.0,48.3446965914,1.0420909442,3.28585782812,6.92187745931,121.612425443,-14.4086212006,20.7680919911,44.4332321679,9.0,-5.0,-5.0,-1.0
2015-02-27,304.5,52900,FRIDAY,FEBRUARY,0.995024875622,0.49504950495,3.04568527919,10.9289617486,161.881188119,241.290322581,-56.7103109656,68.4657943464,2.08077075559,-2.84021523283,0.716751299345,295.6,273.55,22.05,0.0166666666667,0.936666666667,3.83666666667,297.65,296.062645705,1.58735429453,0.262836345401,0.829057469753,0.910116897911,13.2663064197,12.5473673763,0.718939043426,-1.23570788754,-2.01830732364,-3.86784721101,92.3076923077,90.293040293,2.01465201465,13.7362637363,0.307692307692,-4.05594405594,0.102564102564,3.17633868577,4.25648425648,13.6336996337,-2.86864637808,-8.31242831243,0.0,92.8571428571,47.5154071655,-0.829289425871,1.3350533044,4.99212715429,111.217553944,-10.3948714996,-5.24673643363,26.516626805,11.0,2.0,2.0,-4.0
2015-03-02,304.5,81400,MONDAY,MARCH,0.0,-0.490196078431,3.92491467577,10.9289617486,53.8752362949,439.072847682,53.8752362949,68.4657943464,0.0,-4.63798315514,4.21187905643,296.866666667,274.56,22.3066666667,0.256666666667,0.503333333333,3.19666666667,298.9,297.260977921,1.63902207863,0.0516677840992,0.463429962926,1.2310550066,12.2923600114,12.8903910371,-0.598031025677,-1.3169700691,-3.55731217753,-4.78305507515,75.0,81.9597069597,-6.95970695971,-17.3076923077,-25.0,-11.7924528302,-8.33333333333,-10.3421798327,-3.96004763929,-8.97435897436,-14.6578201673,-7.8324051909,0.0,100.0,47.2895792068,-0.225827958763,-0.0130264404308,3.74444266489,145.185185185,33.9676312415,9.16413854127,65.9946426216,12.5,1.5,-1.5,4.5
2015-03-03,306.0,41900,TUESDAY,MARCH,0.492610837438,1.49253731343,4.43686006826,10.071942446,-48.5257985258,107.425742574,29.7213622291,69.5584845865,1.0926902401,3.17346099569,5.30456929653,297.666666667,275.62,22.0466666667,-0.26,0.0133333333334,2.37333333333,300.65,299.299811314,1.35018868569,-0.28883339294,0.0256707365606,0.961198696935,11.3472591401,13.0346051806,-1.6873460405,-1.08931501483,-3.64199297147,-5.58257001343,81.8181818182,83.041958042,-1.22377622378,6.81818181818,3.24675324675,-2.62626262626,1.08225108225,-7.14851814852,-6.15821983747,5.73593073593,10.3952713953,3.5319572112,28.5714285714,92.8571428571,47.0798818165,-0.20969739028,-1.26481477491,3.09857092023,132.258374124,-12.926811061,10.6459486809,59.6158302645,17.5,5.0,8.5,14.5
2015-03-04,302.0,37400,WEDNESDAY,MARCH,-1.30718954248,-0.821018062397,0.834724540902,9.42028985507,-10.7398568019,-29.3005671078,-13.8248847926,63.2631423605,-6.29534222599,-5.20265198589,-5.80290962858,298.333333333,276.63,21.7033333333,-0.343333333333,-0.346666666667,1.31333333333,301.3,300.121226417,1.17877358314,-0.171415102555,-0.408580711395,0.909468987618,10.4280715753,13.0359684315,-2.60789685619,-0.92055081569,-3.32683589962,-6.14950632461,63.6363636364,73.4848484848,-9.84848484848,-18.1818181818,-28.6713286713,-21.269296741,-9.55710955711,-16.8081918082,-11.8960040658,-8.62470862471,-11.8631368631,-9.37329267518,21.4285714286,85.7142857143,45.7464000061,-1.33348181037,-1.76900715942,0.687561242834,88.9018012783,-43.3565728459,-22.3157526654,-11.9425321739,6.5,-11.0,-4.5,-7.5
2015-03-05,310.0,40000,THURSDAY,MARCH,2.64900662252,1.80623973727,2.3102310231,17.6470588235,6.95187165775,-50.85995086,158.064516129,69.2561191956,5.99297683507,0.790324849185,-2.04989038364,299.5,277.83,21.67,-0.0333333333333,-0.636666666667,0.556666666667,303.0,301.938521985,1.06147801501,-0.117295568123,-0.577544063618,0.303181190235,10.6431214397,12.9213850248,-2.27826358506,0.329633271133,-1.68023255938,-5.01550995212,86.2745098039,77.2430184195,9.03149138443,22.6381461676,11.2745098039,-5.72549019608,3.75816993464,-4.71668854022,-9.87368318778,18.8799762329,15.9911983441,4.1481929917,14.2857142857,100.0,45.0517043091,-0.694695696995,-2.23787489765,-1.12864955201,134.00996147,45.1081601915,-11.1752237154,17.5456710925,17.0,10.5,4.5,8.0
2015-03-06,314.0,42300,FRIDAY,MARCH,1.29032258065,2.61437908497,2.61437908497,20.30651341,5.75,0.954653937947,180.132450331,71.738616049,2.4824968534,2.18013146248,-1.36516145256,300.866666667,278.96,21.9066666667,0.236666666667,-0.14,0.103333333333,305.1,304.200070476,0.899929523785,-0.161548491227,-0.450259161905,-0.275662591919,10.073627196,12.648895799,-2.57526860302,-0.29700501796,-0.887922562516,-5.53454975487,85.2459016393,78.3855916932,6.86030994613,-1.02860816458,3.42771982116,-14.7540983607,1.14257327372,-4.65636634875,-13.9162950992,-2.1711814383,8.08408616991,-0.837803261413,7.14285714286,100.0,44.9786854397,-0.0730188694313,-2.1011963768,-2.32392020751,169.257795345,35.247833875,36.9994212206,33.2367487008,21.0,4.0,3.5,7.0
2015-03-09,310.5,25100,MONDAY,MARCH,-1.11464968153,2.81456953642,2.98507462687,18.0608365019,-40.6619385343,-32.8877005348,24.2574257426,66.6660525128,-5.07256353622,3.40291015225,0.281028921953,302.1,280.12,21.98,0.0733333333334,0.276666666667,-0.0533333333333,306.2,305.386804992,0.813195007549,-0.0867345162359,-0.365578575586,-0.511322941581,10.1369681873,12.343931237,-2.20696304972,0.368305553303,0.400933806477,-4.16160998068,73.3333333333,81.6179149255,-8.2845815922,-11.912568306,9.69696969697,-5.2380952381,3.23232323232,8.13306644068,-8.57256126494,-15.1448915383,1.56390325629,3.33446602685,0.0,92.8571428571,43.6887655693,-1.28991987036,-2.05763443679,-4.65593102208,110.110375276,-59.1474200688,21.2085739976,-11.5020501674,11.0,-10.0,4.5,2.0
2015-03-10,311.5,23300,TUESDAY,MARCH,0.322061191626,0.483870967742,2.29885057471,19.120458891,-7.17131474104,-41.75,-55.95463138,67.3758434226,0.709790909828,-1.88027577299,-1.08995092381,303.633333333,281.27,22.3633333333,0.383333333333,0.693333333333,0.313333333333,307.05,306.157507928,0.892492071911,0.0792970643619,-0.168985943101,-0.69486222262,10.507910672,11.8273266846,-1.31941601258,0.887547037132,0.958847572476,-2.03835505601,74.0740740741,77.5511030156,-3.47702894151,0.740740740741,-12.2004357298,-18.2336182336,-4.06681190995,0.308084596095,-12.7419372775,4.80755265069,-12.5085203259,-5.49168095616,0.0,85.7142857143,42.6212106074,-1.06755496198,-2.43049370178,-4.89419655819,113.491754318,3.38137904168,-20.5182071522,2.27420037391,8.5,-2.5,-8.5,-2.5
2015-03-11,316.5,20800,WEDNESDAY,MARCH,1.6051364366,0.796178343949,3.94088669951,18.0970149254,-10.7296137339,-50.8274231678,-74.4471744472,70.7316478704,3.35580444776,-1.00696817863,2.26585352395,305.033333333,282.56,22.4733333333,0.11,0.566666666667,0.166666666667,308.1,306.781568969,1.31843103107,0.42593895916,0.418501507286,-0.320591047559,10.3504222897,11.2992784682,-0.948856178504,0.370559834079,1.62641242451,-0.350825152828,92.5925925926,80.0,12.5925925926,18.5185185185,7.34669095325,17.5925925926,2.44889698442,1.61440830679,-1.95970695971,16.0696215341,5.73228264646,19.5522995523,7.14285714286,78.5714285714,41.9502588523,-0.670951755072,-3.02842658742,-5.3393203545,129.58226769,16.0905133721,-39.6755276551,-15.6029174955,10.5,2.0,-10.5,-2.0
2015-03-12,315.5,23200,THURSDAY,MARCH,-0.315955766193,1.61030595813,3.1045751634,17.723880597,11.5384615385,-7.56972111554,-44.630071599,69.1985529512,-1.53309491912,2.53250043847,-0.359931635273,306.533333333,283.82,22.7133333333,0.24,0.733333333333,0.666666666667,309.5,308.209655177,1.29034482326,-0.0280862078062,0.477149815716,-0.0598438624253,9.85839132073,10.8192412959,-0.960849975154,-0.0119937966499,1.24611307456,0.726496065348,84.9056603774,83.857442348,1.04821802935,-7.68693221523,11.572327044,3.08747855918,3.85744234801,2.23952742248,0.81548430605,-11.5443745632,9.33279962155,2.27199425313,0.0,100.0,41.6299889181,-0.32026993417,-2.05877665122,-5.44989289839,134.561905948,4.9796382581,24.4515306718,2.30353182359,14.0,3.5,3.0,-3.5
2015-03-13,315.0,20100,FRIDAY,MARCH,-0.158478605388,1.12359550562,4.30463576159,15.3846153846,-13.3620689655,-13.7339055794,-46.256684492,68.4002501633,-0.798302787905,1.02440674073,5.13710780281,308.0,284.96,23.04,0.326666666667,0.676666666667,1.33666666667,310.55,309.251161254,1.29883874573,0.00849392246539,0.406346673819,0.120065162595,9.23760646201,10.4275721879,-1.18996572586,-0.229115750707,0.129450286722,1.41793113033,81.25,86.2494176567,-4.99941765665,-3.65566037736,7.17592592593,17.6136363636,2.39197530864,8.69831464107,12.7645691718,-6.047635686,-1.52238871514,4.84906719183,0.0,100.0,41.3325954078,-0.2973935103,-1.28861519954,-4.41380459831,120.848633211,-13.7132727369,7.35687889331,31.9468319326,10.5,-3.5,2.0,4.0
2015-03-16,322.5,34500,MONDAY,MARCH,2.38095238095,1.89573459716,4.03225806452,16.847826087,71.6417910448,65.8653846154,-13.75,73.3640548764,4.9638047131,2.63240700608,4.10793568084,309.533333333,286.35,23.1833333333,0.143333333333,0.71,1.51333333333,312.35,310.847600482,1.50239951829,0.203560772565,0.183968487224,0.440921503283,9.77590347369,10.2045395208,-0.428636047073,0.761329678788,0.520220131432,1.84962753799,90.0,85.3852201258,4.61477987421,8.75,-2.59259259259,3.72549019608,-0.864197530864,5.38522012579,8.1422017063,9.61419753086,-7.97781271838,-4.41671151022,21.4285714286,100.0,41.7271480785,0.394552670677,-0.223110773793,-3.32455623064,147.743467933,26.8948347226,18.1612002438,13.7335064637,18.0,7.5,7.5,1.0
2015-03-17,316.0,37300,TUESDAY,MARCH,-2.01550387597,0.158478605388,0.636942675159,13.4649910233,8.11594202899,60.775862069,-11.8203309693,63.9833627891,-9.38069208734,-5.21519016214,-7.75525325989,310.4,287.58,22.82,-0.363333333333,0.106666666667,0.913333333333,313.35,311.994001077,1.35599892328,-0.146400595015,0.0656541000151,0.456069399495,9.54208103362,10.1180669713,-0.575985937635,-0.147349890563,0.384864037519,1.99928266538,68.3333333333,79.8611111111,-11.5277777778,-21.6666666667,-16.572327044,-16.912568306,-5.52410901468,-3.9963312369,1.4755194179,-16.142557652,-12.5759958071,-18.3880877239,14.2857142857,92.8571428571,42.0935184155,0.366370337057,0.463529497434,-2.88516702415,109.74689077,-37.9965771638,-24.8150151781,-59.5109045751,10.0,-8.0,-4.0,-11.0
2015-03-18,317.5,32700,WEDNESDAY,MARCH,0.474683544304,0.793650793651,2.25442834138,13.1907308378,-12.3324396783,62.6865671642,30.2788844622,65.0926178531,1.10925506403,-3.30763231021,-1.57343465964,311.166666667,288.96,22.2066666667,-0.613333333333,-0.833333333333,0.226666666667,314.9,314.062395182,0.837604817541,-0.518394105739,-0.461233928189,0.0244098099921,9.92972992494,10.0024947258,-0.0727648008453,0.50322113679,1.11720092502,2.13419824887,73.3333333333,77.2222222222,-3.88888888889,5.0,-7.91666666667,0.0,-2.63888888889,-9.02719543443,-4.39569270331,7.63888888889,1.11052876776,4.39569270331,7.14285714286,85.7142857143,42.4337194428,0.340201027267,1.101124035,-1.25504612652,103.409546731,-6.33734403881,-17.4390864801,-6.70082854509,15.5,5.5,5.0,4.5
2015-03-19,310.0,83000,THURSDAY,MARCH,-2.36220472441,-3.87596899225,-0.481540930979,8.77192982456,153.822629969,140.579710145,256.223175966,55.8333502717,-9.25926758141,-17.5307046047,-11.5424931509,311.733333333,290.01,21.7233333333,-0.483333333333,-1.46,-0.64,314.9,314.539804081,0.360195918837,-0.477408898704,-1.14220359946,-0.532296153074,9.86325215533,9.97955807085,-0.116305915525,-0.0435411146797,0.312330131548,1.20311009706,41.5094339623,61.0587002096,-19.5492662474,-31.8238993711,-48.4905660377,-32.5646401118,-16.1635220126,-24.3265199161,-16.4924028059,-15.6603773585,-24.1640461216,-16.0722373059,0.0,78.5714285714,41.0930289777,-1.34069046511,-0.634119100783,-1.52818162965,25.0972074938,-78.312339237,-122.64626044,-88.3945468238,0.0,-15.5,-18.0,-8.5
2015-03-20,299.0,133000,FRIDAY,MARCH,-3.54838709677,-5.37974683544,-5.52922590837,3.10344827586,60.2409638554,256.568364611,539.423076923,45.5902201201,-10.2431301517,-18.393142669,-25.1414277503,311.366666667,290.81,20.5566666667,-1.16666666667,-2.26333333333,-1.91666666667,313.4,313.738168703,-0.338168702926,-0.698364621762,-1.69416762621,-1.656599734,10.1545864515,9.9597268497,0.194859601826,0.311165517351,0.770845539461,1.14371578033,11.6666666667,42.1698113208,-30.5031446541,-29.8427672956,-56.6666666667,-80.9259259259,-18.8888888889,-37.6912997904,-37.8301886792,-10.9538784067,-18.9753668763,-43.0957372467,100.0,71.4285714286,38.976992625,-2.11603635274,-3.11652579059,-2.97326622732,-90.5838041431,-115.681011637,-200.330694913,-220.166071833,-15.0,-15.0,-25.0,-25.5
